,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,total_gross,profit/loss,roi,release_month,release_string_x,movie_year,movie_title,original_release_date,genres,runtime,tomatometer_rating,audience_rating,directors,content_rating,production_company,release_string_y
955,36,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0,2010,95569123.0,76569123.0,402.99538421052625,February,2010-02,The Crazies (2010-02),The Crazies,2010-02-26,"Action & Adventure, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",101.0,70.0,56.0,Breck Eisner,R,Overture Films,2010-02
956,37,2009-01-16,Notorious,19000000.0,36843682.0,44972183.0,2009,81815865.0,62815865.0,330.60981578947366,January,2009-01,Notorious (2009-01),Notorious,2009-01-16,"Drama, Musical & Performing Arts",122.0,52.0,65.0,George Tillman Jr.,R,Fox Searchlight Pictures,2009-01
957,38,2018-11-02,Nobody's Fool,19000000.0,31713110.0,32589493.0,2018,64302603.0,45302603.0,238.43475263157896,November,2018-11,Nobody's Fool (2018-11),Nobody's Fool,2018-11-02,Comedy,110.0,24.0,35.0,Tyler Perry,R,Paramount Pictures,2018-11
958,39,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0,2010,77616930.0,58616930.0,308.51015789473684,August,2010-08,The Switch (2010-08),The Switch,2010-08-20,"Comedy, Drama, Romance",101.0,52.0,44.0,"Josh Gordon, Will Speck",PG-13,Miramax,2010-08
959,40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,2010,58537840.0,39537840.0,208.09389473684212,January,2010-01,Leap Year (2010-01),Leap Year,2010-01-08,"Comedy, Romance",100.0,23.0,47.0,Anand Tucker,PG,Universal Pictures/Spyglass,2010-01
960,41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,2013,97575192.0,78575192.0,413.5536421052632,November,2013-11,The Book Thief (2013-11),The Book Thief,2013-11-08,Drama,127.0,47.0,73.0,Brian Percival,PG-13,20th Century Fox,2013-11
961,60,2009-10-02,The Invention of Lying,18500000.0,18451251.0,32679264.0,2009,51130515.0,32630515.0,176.38116216216216,October,2009-10,The Invention of Lying (2009-10),The Invention of Lying,2009-10-02,Comedy,99.0,56.0,39.0,"Ricky Gervais, Matthew Robinson",PG-13,Warner Bros. Pictures,2009-10
962,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,421031228.0,403031228.0,2239.062377777778,May,2014-05,Neighbors (2014-05),Neighbors,2014-05-09,Comedy,97.0,73.0,63.0,Nicholas Stoller,R,Universal Pictures,2014-05
963,77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,2016,151786163.0,133786163.0,743.2564611111111,March,2016-03,My Big Fat Greek Wedding 2 (2016-03),My Big Fat Greek Wedding 2,2016-03-25,Comedy,94.0,27.0,53.0,Kirk Jones,PG-13,Gold Circle Films,2016-03
964,78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,2015,117305601.0,99305601.0,551.6977833333334,September,2015-09,The Perfect Guy (2015-09),The Perfect Guy,2015-09-11,Mystery & Suspense,100.0,18.0,51.0,David M. Rosenthal,PG-13,Sony Pictures,2015-09
965,80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,2011,126393729.0,108393729.0,602.1873833333333,March,2011-03,Diary of a Wimpy Kid 2: Rodrick Rules (2011-03),Diary of a Wimpy Kid 2: Rodrick Rules,2011-03-25,"Comedy, Drama, Kids & Family",95.0,47.0,61.0,David Bowers,PG,20th Century Fox,2011-03
966,83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,2011,91012076.0,73012076.0,405.62264444444446,April,2011-04,Soul Surfer (2011-04),Soul Surfer,2011-04-08,"Action & Adventure, Drama, Sports & Fitness",106.0,45.0,75.0,Sean McNamara,PG,TriStar/FilmDistrict,2011-04
967,85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,2018,88997107.0,70997107.0,394.4283722222222,June,2018-06,Uncle Drew (2018-06),Uncle Drew,2018-06-29,Comedy,104.0,61.0,47.0,Charles Stone III,PG-13,Lionsgate,2018-06
969,90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,2013,136317832.0,118317832.0,657.3212888888888,July,2013-07,Blue Jasmine (2013-07),Blue Jasmine,2013-07-26,Comedy,98.0,91.0,77.0,Woody Allen,PG-13,Sony Pictures Classics,2013-07
970,95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,2015,68005531.0,50005531.0,277.80850555555554,August,2015-08,Ricki And The Flash (2015-08),Ricki And The Flash,2015-08-07,"Comedy, Drama",100.0,65.0,43.0,Jonathan Demme,PG-13,Sony Pictures,2015-08
971,98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,2015,68530221.0,50530221.0,280.72344999999996,November,2015-11,Love the Coopers (2015-11),Love the Coopers,2015-11-13,Comedy,107.0,18.0,36.0,Jessie Nelson,PG-13,Groundswell,2015-11
972,100,2009-04-10,Observe and Report,18000000.0,24007324.0,27148898.0,2009,51156222.0,33156222.0,184.20123333333333,April,2009-04,Observe and Report (2009-04),Observe and Report,2009-04-10,Comedy,86.0,51.0,37.0,Jody Hill,R,Warner Bros. Pictures,2009-04
973,2,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0,2009,59098124.0,41098124.0,228.3229111111111,September,2009-09,Love Happens (2009-09),Love Happens,2009-09-18,"Drama, Romance",109.0,16.0,37.0,Brandon Camp,PG-13,Universal Pictures,2009-09
974,3,2009-09-25,Fame,18000000.0,22455510.0,80227619.0,2009,102683129.0,84683129.0,470.4618277777778,September,2009-09,Fame (2009-09),Fame,2009-09-25,"Drama, Musical & Performing Arts, Romance",107.0,24.0,36.0,Kevin Tancharoen,PG,MGM,2009-09
975,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,2017,61149708.0,43149708.0,239.72060000000002,April,2017-04,The Circle (2017-04),The Circle,2017-04-28,"Drama, Mystery & Suspense",110.0,15.0,21.0,James Ponsoldt,PG-13,EuropaCorp / STXfilms,2017-04
976,6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,2010,78552401.0,60552401.0,336.4022277777778,November,2010-11,127 Hours (2010-11),127 Hours,2010-11-05,Drama,93.0,93.0,85.0,Danny Boyle,R,Fox Searchlight,2010-11
977,9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,2016,47598159.0,29598159.0,164.43421666666666,January,2016-01,Norm of the North (2016-01),Norm of the North,2016-01-15,"Action & Adventure, Animation, Comedy",90.0,9.0,22.0,Trevor Wall,PG,Lionsgate,2016-01
978,11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,2013,59533925.0,41533925.0,230.74402777777777,August,2013-08,Jobs (2013-08),Jobs,2013-08-16,Drama,125.0,28.0,40.0,Joshua Michael Stern,PG-13,Open Road Films,2013-08
979,40,2017-03-17,T2: Trainspotting,18000000.0,2402004.0,42091262.0,2017,44493266.0,26493266.0,147.18481111111112,March,2017-03,T2 Trainspotting (2017-03),T2 Trainspotting,2017-03-17,Drama,117.0,81.0,78.0,Danny Boyle,R,TriStar Pictures,2017-03
980,58,2009-02-20,Madea Goes To Jail,17500000.0,90508336.0,90508336.0,2009,181016672.0,163516672.0,934.3809828571428,February,2009-02,Madea Goes to Jail (2009-02),Madea Goes to Jail,2009-02-20,"Comedy, Drama",103.0,29.0,96.0,Tyler Perry,PG-13,Lionsgate,2009-02
981,66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,522546655.0,505546655.0,2973.8038529411765,April,2018-04,A Quiet Place (2018-04),A Quiet Place,2018-04-06,"Drama, Horror, Mystery & Suspense",90.0,96.0,83.0,John Krasinski,PG-13,Paramount Pictures,2018-04
982,69,2014-08-13,Let's Be Cops,17000000.0,82390774.0,136890774.0,2014,219281548.0,202281548.0,1189.8914588235295,August,2014-08,Let's Be Cops (2014-08),Let's Be Cops,2014-08-13,"Action & Adventure, Comedy",104.0,18.0,51.0,Luke Greenfield,R,20th Century Fox,2014-08
983,73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,2013,143360905.0,126360905.0,743.2994411764706,November,2013-11,The Best Man Holiday (2013-11),The Best Man Holiday,2013-11-15,Comedy,122.0,71.0,83.0,Malcolm D. Lee,R,Universal Pictures,2013-11
984,74,2009-02-13,Friday the 13th,17000000.0,65002019.0,92670237.0,2009,157672256.0,140672256.0,827.4838588235294,February,2009-02,Friday the 13th (2009-02),Friday the 13th,2009-02-13,"Horror, Mystery & Suspense",97.0,26.0,46.0,Marcus Nispel,R,Warner Bros. Pictures/New Line/Paramount,2009-02
985,75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,2012,181045440.0,164045440.0,964.9731764705882,September,2012-09,Pitch Perfect (2012-10),Pitch Perfect,2012-10-05,"Comedy, Musical & Performing Arts",112.0,80.0,83.0,Jason Moore,PG-13,Universal Studios,2012-10
986,77,2013-04-05,Evil Dead,17000000.0,54239856.0,97778356.0,2013,152018212.0,135018212.0,794.2247764705883,April,2013-04,Evil Dead (2013-04),Evil Dead,2013-04-05,"Horror, Mystery & Suspense",91.0,62.0,63.0,Fede Alvarez,R,TriStar Pictures,2013-04
987,79,2010-10-29,Saw 3D,17000000.0,45710178.0,133735284.0,2010,179445462.0,162445462.0,955.5615411764705,October,2010-10,Saw 3D (2010-10),Saw 3D,2010-10-29,Horror,91.0,10.0,42.0,Kevin Greutert,R,Lionsgate,2010-10
988,80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,2015,90188199.0,73188199.0,430.5188176470589,February,2015-02,McFarland USA (2015-02),McFarland USA,2015-02-20,"Drama, Kids & Family",129.0,81.0,88.0,Niki Caro,PG,Walt Disney Pictures,2015-02
989,81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,2016,84558691.0,67558691.0,397.4040647058823,November,2016-11,Almost Christmas (2016-11),Almost Christmas,2016-11-11,Comedy,112.0,49.0,64.0,David E. Talbert,PG-13,Will Packer Productions,2016-11
990,87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,2011,65893801.0,48893801.0,287.61059411764705,March,2011-03,Beastly (2011-03),Beastly,2011-03-04,"Drama, Science Fiction & Fantasy, Romance",86.0,21.0,48.0,Daniel Barnz,PG-13,CBS Films,2011-03
991,88,2010-03-05,Brooklyn's Finest,17000000.0,27163593.0,39233233.0,2010,66396826.0,49396826.0,290.5695647058823,March,2010-03,Brooklyn's Finest (2010-03),Brooklyn's Finest,2010-03-05,"Action & Adventure, Drama",125.0,45.0,46.0,Antoine Fuqua,R,Overture Films,2010-03
992,90,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0,2010,49439758.0,32439758.0,190.82210588235293,August,2010-08,Lottery Ticket (2010-08),Lottery Ticket,2010-08-20,Comedy,95.0,34.0,44.0,Erik White,PG-13,Warner Bros. Pictures,2010-08
993,33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,2012,114360912.0,98360912.0,614.7557,May,2012-05,Moonrise Kingdom (2012-05),Moonrise Kingdom,2012-05-25,Comedy,94.0,94.0,86.0,Wes Anderson,PG-13,Focus Features,2012-05
994,34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,2011,172923807.0,156923807.0,980.7737937500001,November,2011-11,The Artist (2011-11),The Artist,2011-11-25,"Comedy, Drama, Romance",100.0,95.0,87.0,Michel Hazanavicius,PG-13,The Weinstein Company,2011-11
995,35,2009-01-09,The Unborn,16000000.0,42670410.0,78208812.0,2009,120879222.0,104879222.0,655.4951374999999,January,2009-01,The Unborn (2009-01),The Unborn,2009-01-09,"Horror, Mystery & Suspense",88.0,10.0,30.0,David S. Goyer,PG-13,Rogue Pictures,2009-01
996,39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,2011,89845814.0,73845814.0,461.5363375,February,2011-02,The Roommate (2011-02),The Roommate,2011-02-04,"Horror, Mystery & Suspense",93.0,3.0,27.0,Christian E. Christiansen,PG-13,Screen Gems/SONY PICTURES,2011-02
997,51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,2010,75574360.0,59574360.0,372.33975,March,2010-03,Remember Me (2010-03),Remember Me,2010-03-12,"Drama, Romance",113.0,27.0,69.0,Allen Coulter,PG-13,Summit Entertainment,2010-03
998,53,2009-09-18,Jennifer's Body,16000000.0,16204793.0,31943401.0,2009,48148194.0,32148194.0,200.9262125,September,2009-09,Jennifer's Body (2009-09),Jennifer's Body,2009-09-18,"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",101.0,45.0,34.0,Karyn Kusama,R,20th Century Fox,2009-09
1001,83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,2018,102571081.0,86871081.0,553.3189872611465,December,2018-12,Second Act (2018-12),Second Act,2018-12-21,"Comedy, Romance",104.0,44.0,43.0,Peter Segal,PG-13,STXfilms,2018-12
1002,97,2010-11-26,The King's Speech,15000000.0,138797449.0,430821168.0,2010,569618617.0,554618617.0,3697.457446666667,November,2010-11,The King's Speech (2010-11),The King's Speech,2010-11-26,Drama,118.0,94.0,92.0,Tom Hooper,PG-13,The Weinstein Company,2010-11
1003,2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,2017,407477066.0,392477066.0,2616.5137733333336,August,2017-08,Annabelle: Creation (2017-08),Annabelle: Creation,2017-08-11,"Drama, Horror",109.0,71.0,67.0,David F. Sandberg,R,New Line Cinema,2017-08
1004,3,2013-10-25,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019.0,2013,262906038.0,247906038.0,1652.70692,October,2013-10,Jackass Presents: Bad Grandpa (2013-10),Jackass Presents: Bad Grandpa,2013-10-25,"Comedy, Documentary",92.0,61.0,60.0,Jeff Tremaine,R,Paramount Pictures,2013-10
1005,6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,2014,318865606.0,303865606.0,2025.7707066666665,November,2014-11,The Imitation Game (2014-11),The Imitation Game,2014-11-28,"Drama, Mystery & Suspense",113.0,89.0,91.0,Morten Tyldum,PG-13,The Weinstein Company,2014-11
1006,9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,219723746.0,204723746.0,1364.8249733333334,January,2013-01,Mama (2013-01),Mama,2013-01-18,"Art House & International, Horror",100.0,64.0,55.0,Andy Muschietti,PG-13,Universal Pictures,2013-01
1007,13,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,2010,140957936.0,125957936.0,839.7195733333333,March,2010-03,Diary of a Wimpy Kid (2010-03),Diary of a Wimpy Kid,2010-03-19,"Comedy, Kids & Family",92.0,54.0,49.0,Thor Freudenthal,PG,20th Century Fox,2010-03
1008,18,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,2012,183289188.0,168289188.0,1121.92792,February,2012-02,The Woman in Black (2012-02),The Woman in Black,2012-02-03,"Drama, Horror, Mystery & Suspense",95.0,67.0,54.0,James Watkins,PG-13,CBS Films,2012-02
1009,21,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,2018,142292675.0,127292675.0,848.6178333333334,August,2018-08,BlacKkKlansman (2018-08),BlacKkKlansman,2018-08-10,"Comedy, Drama",134.0,96.0,83.0,Spike Lee,R,Focus Features,2018-08
1010,26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,2013,100838196.0,85838196.0,572.25464,February,2013-02,Snitch (2013-02),Snitch,2013-02-22,"Action & Adventure, Drama, Mystery & Suspense",112.0,57.0,61.0,Ric Roman Waugh,PG-13,Lionsgate/Summit Entertainment,2013-02
1011,28,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,2015,104513868.0,89513868.0,596.75912,December,2015-12,Krampus (2015-12),Krampus,2015-12-04,Horror,,66.0,51.0,Michael Dougherty,PG-13,Universal Pictures,2015-12
1012,29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,2012,98589977.0,83589977.0,557.2665133333334,September,2012-09,End of Watch (2012-09),End of Watch,2012-09-21,Drama,109.0,85.0,86.0,David Ayer,R,Open Road Films,2012-09
1013,33,2014-12-03,Wild,15000000.0,37880356.0,52460543.0,2014,90340899.0,75340899.0,502.27266000000003,December,2014-12,Wild (2014-12),Wild,2014-12-03,Drama,115.0,88.0,75.0,Jean-Marc Vallée,R,20th Century Fox,2014-12
1014,35,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,2014,159221229.0,144221229.0,961.47486,November,2014-11,The Theory of Everything (2014-11),The Theory of Everything,2014-11-07,Drama,123.0,80.0,84.0,James Marsh,PG-13,Focus Features,2014-11
1015,36,2011-09-16,Drive,15000000.0,35060689.0,81357930.0,2011,116418619.0,101418619.0,676.1241266666667,September,2011-09,Drive (2011-09),Drive,2011-09-16,"Action & Adventure, Drama, Mystery & Suspense",100.0,92.0,79.0,Nicolas Winding Refn,R,FilmDistrict,2011-09
1016,39,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,2018,128480712.0,113480712.0,756.53808,November,2018-11,The Favourite (2018-11),The Favourite,2018-11-23,Drama,120.0,93.0,69.0,Yorgos Lanthimos,R,"Fox Searchlight Pictures, Film4 and Waypoint",2018-11
1017,41,2009-09-04,All About Steve,15000000.0,33862903.0,40127259.0,2009,73990162.0,58990162.0,393.26774666666665,September,2009-09,All About Steve (2009-09),All About Steve,2009-09-04,Comedy,99.0,6.0,30.0,Phil Traill,PG-13,20th Century Fox,2009-09
1018,43,2009-08-28,Halloween 2,15000000.0,33392973.0,38512850.0,2009,71905823.0,56905823.0,379.3721533333333,August,2009-08,H2: Halloween II (2009-08),H2: Halloween II,2009-08-28,Horror,105.0,21.0,45.0,Rob Zombie,R,The Weinstein Company,2009-08
1019,44,2009-03-13,The Last House on the Left,15000000.0,32752215.0,46526243.0,2009,79278458.0,64278458.0,428.52305333333334,March,2009-03,The Last House on the Left (2009-03),The Last House on the Left,2009-03-13,"Drama, Horror, Mystery & Suspense",110.0,42.0,52.0,Dennis Iliadis,R,Rogue Pictures,2009-03
1020,50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,2014,60266875.0,45266875.0,301.77916666666664,August,2014-08,When The Game Stands Tall (2014-08),When The Game Stands Tall,2014-08-22,Drama,115.0,20.0,72.0,Thomas Carter,PG,Sony Pictures,2014-08
1021,57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,2017,64357158.0,49357158.0,329.04772,September,2017-09,Home Again (2017-09),Home Again,2017-09-08,Comedy,97.0,32.0,44.0,Hallie Meyers-Shyer,PG-13,Open Road Films,2017-09
1022,60,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0,2010,53636623.0,38636623.0,257.5774866666667,July,2010-07,Ramona and Beezus (2010-07),Ramona and Beezus,2010-07-23,"Comedy, Kids & Family",103.0,70.0,71.0,Elizabeth Allen,G,20th Century Fox,2010-07
1023,61,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,2014,59838454.0,44838454.0,298.92302666666666,August,2014-08,The November Man (2014-08),The November Man,2014-08-27,"Action & Adventure, Mystery & Suspense",108.0,35.0,46.0,Roger Donaldson,R,Relativity Media,2014-08
1024,67,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,2013,68414968.0,53414968.0,356.09978666666666,March,2013-03,The Place Beyond The Pines (2013-03),The Place Beyond The Pines,2013-03-29,Drama,140.0,78.0,75.0,Derek Cianfrance,R,Focus Features,2013-03
1025,76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,2014,53306745.0,38306745.0,255.37830000000002,July,2014-07,A Most Wanted Man (2014-07),A Most Wanted Man,2014-07-25,"Drama, Mystery & Suspense",121.0,87.0,65.0,Anton Corbijn,R,Lionsgate/Roadside Attractions,2014-07
1026,77,2009-06-26,The Hurt Locker,15000000.0,17017811.0,49894223.0,2009,66912034.0,51912034.0,346.08022666666665,June,2009-06,The Hurt Locker (2009-06),The Hurt Locker,2009-06-26,"Action & Adventure, Drama",127.0,97.0,84.0,Kathryn Bigelow,R,Summit Entertainment,2009-06
1027,82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,2012,54183984.0,39183984.0,261.22656,November,2012-11,Killing Them Softly (2012-11),Killing Them Softly,2012-11-30,"Comedy, Drama, Mystery & Suspense",97.0,73.0,44.0,Andrew Dominik,R,The Weinstein Co.,2012-11
1028,84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,73012463.0,58012463.0,386.74975333333333,August,2011-08,One Day (2011-08),One Day,2011-08-19,"Comedy, Drama, Romance",108.0,36.0,49.0,Lone Scherfig,PG-13,Focus Features,2011-08
1029,66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,2015,189673654.0,175173654.0,1208.0941655172414,July,2015-07,Magic Mike XXL (2015-07),Magic Mike XXL,2015-07-01,Comedy,115.0,65.0,55.0,Gregory Jacobs,R,Warner Bros. Pictures,2015-07
1030,80,2009-01-16,My Bloody Valentine,14000000.0,51545952.0,102836002.0,2009,154381954.0,140381954.0,1002.7282428571428,January,2009-01,My Bloody Valentine 3-D (2009-01),My Bloody Valentine 3-D,2009-01-16,"Horror, Mystery & Suspense",101.0,63.0,44.0,Patrick Lussier,R,Lionsgate Films,2009-01
1031,81,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,2012,132055652.0,118055652.0,843.254657142857,August,2012-08,The Possession (2012-08),The Possession,2012-08-31,"Horror, Mystery & Suspense",91.0,39.0,48.0,Ole Bornedal,PG-13,Lionsgate Films,2012-08
1032,86,2012-02-24,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0,2012,70604968.0,56604968.0,404.3212,February,2012-02,Tyler Perry's Good Deeds (2012-02),Tyler Perry's Good Deeds,2012-02-24,"Comedy, Drama, Romance",111.0,36.0,76.0,Tyler Perry,PG-13,Lionsgate Films,2012-02
1033,90,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,2012,145551540.0,131551540.0,939.6538571428572,January,2012-01,The Iron Lady (2012-01),The Iron Lady,2012-01-13,"Art House & International, Drama",105.0,52.0,51.0,Phyllida Lloyd,PG-13,The Weinstein Co.,2012-01
1034,36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,2012,48059785.0,34559785.0,255.9984074074074,October,2012-10,Seven Psychopaths (2012-10),Seven Psychopaths,2012-10-12,Comedy,111.0,83.0,71.0,Martin McDonagh,R,CBS Films,2012-10
